x
93	X2323172_IGSF21
94	X2323285_KLHDC7A
95	X2323347_PAX7
96	X2323559_MRTO4
97	X2323603_PQLC2
98	X2323743_RPS14
99	X2323774_NBL1
100	X2323790_HTR6
101	X2323847_PLA2G5
102	X2323882_PLA2G2F
103	X2323899_UBXN10
104	X2323951_VWA5B1
105	X2324061_FAM43B
106	X2324084_CDA
107	X2324097_PINK1
108	X2324341_NBPF3
109	X2324416_ALPL
110	X2324571_CELA3B
111	X2324594_CELA3A
112	X2324616_HSPC157
113	X2324634_CDC42
114	X2324743_ZBTB40
115	X2324820_EPHA8
116	X2324856_C1QA
117	X2324873_C1QC
118	X2324884_C1QB
119	X2324919_EPHB2
120	X2325002_KDM1A
121	X2325113_C1orf213
122	X2325158_MDS2
123	X2325192_RPL11
124	X2325251_TCEB3
125	X2325274_C1orf128
126	X2325290_LYPLA2
127	X2325358_GRHL3
128	X2325410_NIPAL3
129	X2325479_RCAN3
130	X2325526_SRRM1
131	X2325593_CLIC4
132	X2325877_RHD
133	X2326018_LDLRAP1
134	X2326049_MAN1C1
135	X2326126_SEPN1
136	X2326157_FAM54B
137	X2326237_EXTL1
138	X2326286_PDIK1L
139	X2326295_GRRP1
140	X2326311_ZNF593
141	X2326327_CNKSR1
142	X2326410_CCDC21
143	X2326448_SH3BGRL3
144	X2326463_CD52
145	X2326485_LIN28A
146	X2326496_DHDDS
147	X2326531_HMGN2
148	X2326561_RPS6KA1
149	X2326640_ARID1A
150	X2326707_PIGV
151	X2326749_ZDHHC18
152	X2326774_SFN
153	X2326799_NUDC
154	X2326846_TRNP1
155	X2326912_WDTC1
156	X2326954_TMEM222
157	X2326993_SYTL1
158	X2327045_GPR3
159	X2327188_FAM76A
160	X2327219_STX12
161	X2327259_PPP1R8
162	X2327283_C1orf38
163	X2327310_SMPDL3B
164	X2327338_XKR8
165	X2327375_ATPIF1
166	X2327391_SESN2
167	X2327418_MED18
168	X2327482_SNHG3.RCC1
169	X2327542_TRNAU1AP
170	X2327572_RAB42
171	X2327603_GMEB1
172	X2327630_YTHDF2
173	X2327659_OPRD1
174	X2327677_EPB41
175	X2327817_PTPRU
176	X2328236_ZCCHC17
177	X2328273_SERINC2
178	X2328320_TINAGL1
179	X2328387_HCRTR1
180	X2328465_KHDRBS1
181	X2328633_TMEM39B
182	X2328674_KPNA6
183	X2328713_TXLNA
184	X2328750_CCDC28B
185	X2328767_IQCC
186	X2328808_EIF3I
187	X2328837_FAM167B
188	X2328841_LCK
189	X2328868_HDAC1
190	X2328909_TSSK3
191	X2328936_ZBTB8A
192	X2328990_RBBP4
193	X2329041_KIAA1522
194	X2329077_S100PBP
195	X2329131_HPCA
196	X2329196_ADC
197	X2329266_ZNF362
198	X2329341_ZSCAN20
199	X2329386_HMGB4
200	X2329481_C1orf94
201	X2329669_ZMYM1
202	X2329752_ZMYM4
203	X2329887_NCDN
204	X2329920_TFAP2E
205	X2330002_EIF2C4
206	X2330075_EIF2C1
207	X2330133_EIF2C3
208	X2330234_TEKT2
209	X2330253_ADPRHL2
210	X2330289_MAP7D1
211	X2330334_THRAP3
212	X2330393_C1orf113
213	X2330687_ZC3H12A
214	X2330723_DNALI1
215	X2330773_CDCA8
216	X2330843_MANEAL
217	X2330899_UTP11L
218	X2331158_AKIRIN1
219	X2331178_NDUFS5
220	X2331213_MACF1
221	X2331505_MACF1
222	X2331511_BMP8A
223	X2331558_BMP8A
224	X2331602_PPIE
225	X2331679_MFSD2A
226	X2331727_CAP1
227	X2331771_RLF
228	X2331822_ZMPSTE24
229	X2331857_SMAP2
230	X2331903_ZNF643
231	X2331937_ZNF642
232	X2331959_DEM1
233	X2331974_ZNF684
234	X2332013_NFYC
235	X2332091_KCNQ4
236	X2332144_CTPS
237	X2332481_GUCA2B
238	X2332528_RIMKLA
239	X2332566_PPCS
240	X2332583_CCDC30
241	X2332711_PPIH
242	X2332767_C1orf50
243	X2332812_ERMAP
244	X2332855_ZNF691
245	X2332999_WDR65
246	X2333035_TMEM125
247	X2333051_TIE1
248	X2333107_MPL
249	X2333136_CDC20
250	X2333168_C1orf84
251	X2333195_KIAA0467
252	X2333318_PTPRF
253	X2333429_KDM4A
254	X2333481_ST3GAL3
255	X2333574_ARTN
256	X2333599_IPO13
257	X2333635_DPH2
258	X2333658_ATP6V0B
259	X2333678_B4GALT2
260	X2333707_CCDC24
261	X2333777_KLF17
262	X2333794_DMAP1
263	X2333907_RNF220
264	X2334052_C1orf228
265	X2334098_KIF2C
266	X2334191_PLK3
267	X2334279_UROD
268	X2334314_HPDL
269	X2334319_TOE1
270	X2334350_MMACHC
271	X2334374_AKR1A1
272	X2334404_NASP
273	X2334459_TMEM69
274	X2334476_MAST2
275	X2334602_TSPAN1
276	X2334629_C1orf190
277	X2334646_RAD54L
278	X2334706_NSUN4
279	X2334740_FAAH
280	X2334847_DMBX1
281	X2334932_CYP4B1
282	X2334986_CYP4X1
283	X2335014_CYP4Z1
284	X2335048_CYP4A22
285	X2335132_CMPK1
286	X2335160_FOXE3
287	X2335172_FOXD2
288	X2335671_ELAVL4
289	X2335922_CDKN2C
290	X2335986_RNF11
291	X2336099_OSBPL9
292	X2336271_BTF3L4
293	X2336302_ZFYVE9
294	X2336375_PLA2G12A
295	X2336383_PRPF38A
296	X2336439_GPX7
297	X2336456_FAM159A
298	X2336497_ZYG11B
299	X2336539_ZYG11A
300	X2336585_SCP2
301	X2336650_PODN
302	X2336706_CPT2
303	X2336809_DMRTB1
304	X2336891_DIO1
305	X2336913_LRRC42
306	X2336963_C1orf83
307	X2337003_MRPL37
308	X2337147_ACOT11
309	X2337217_C1orf175
310	X2337285_TTC4
311	X2337327_C1orf177
312	X2337369_TMEM61
313	X2337392_BSND
314	X2337407_PCSK9
315	X2337524_
316	X2337716_PRKAA2
317	X2337786_C8A
318	X2338487_FGGY
319	X2338625_HOOK1
320	X2338719_NFIA
321	X2339109_MGC34796
322	X2339139_INADL
323	X2339328_
324	X2339334_L1TD1
325	X2339414_USP1
326	X2339454_ANGPTL3
327	X2339511_ATG4C
328	X2339658_FOXD3
329	X2339682_ALG6
330	X2339740_EFCAB7
331	X2339786_PGM1
332	X2339872_ROR1
333	X2339997_UBE2U
334	X2340078_CACHD1
335	X2340186_RAVER2
336	X2340315_AK3L1
337	X2340350_DNAJC6
338	X2340423_BPA.1
339	X2340433_LEPR
340	X2340529_PDE4B
341	X2340695_SGIP1
342	X2340819_TCTEX1D1
343	X2340845_MIER1
344	X2340930_IL23R
345	X2340961_IL12RB2
346	X2341083_GADD45A
347	X2341387_LRRC7
348	X2341535_PIN1L
349	X2341565_SFRS11
350	X2341645_HHLA3
351	X2341663_CTH
352	X2342176_FPGT
353	X2342220_TNNI3K
354	X2342391_TYW3
355	X2342475_LHX8
356	X2342576_ACADM
357	X2342624_RABGGTB
358	X2342665_MSH4
359	X2342738_ST6GALNAC3
360	X2342904_ST6GALNAC5
361	X2343025_AK5
362	X2343170_CCDC55
363	X2343231_NEXN
364	X2343289_DNAJB4
365	X2343334_GIPC2
366	X2343418_PTGFR
367	X2343473_IFI44L
368	X2343511_IFI44
369	X2343823_LPHN2
370	X2344393_PRKACB
371	X2344450_NEDD8
372	X2344511_DNASE2B
373	X2344542_RPF1
374	X2344577_SPATA1
375	X2344731_WDR63
376	X2344888_CYR61
377	X2344984_CLCA2
378	X2345023_CLCA1
379	X2345061_CLCA4
380	X2345095_CLCA3P
381	X2345128_SH3GLB1
382	X2345196_HS2ST1
383	X2345239_LOC339524
384	X2345286_LMO4
385	X2345617_PKN2
386	X2345816_GBP6
387	X2345880_LRRC8B
388	X2345929_LRRC8C
389	X2346023_LRRC8D
390	X2346074_ZNF326
391	X2346399_CDC7
392	X2346575_BRDT
393	X2346625_EPHX4
394	X2346657_BTBD8
395	X2346738_RPAP2
396	X2346863_RPL5
397	X2346934_MTF2
398	X2347023_CCDC18
399	X2347096_DR1
400	X2347132_FNBP1L
401	X2347502_ABCD3
402	X2347625_SLC44A3
403	X2347732_TMEM56
404	X2347788_RWDD3
405	X2348060_PTBP2
406	X2348437_SNX7
407	X2348514_LPPR4
408	X2348569_PALMD
409	X2348634_AGL
410	X2348702_SLC35A3
411	X2348757_HIAT1
412	X2348792_CCDC76
413	X2348854_RTCD1
414	X2348896_CDC14A
415	X2348962_GPR88
416	X2348992_VCAM1
417	X2349043_SLC30A7
418	X2349086_DPH5
419	X2349129_S1PR1
420	X2349211_HEJ1
421	X2349345_RNPC3
422	X2349402_AMY2B
423	X2349848_PRMT6
424	X2349863_NTNG1
425	X2350287_PRPF38B
426	X2350316_FNDC7
427	X2350339_STXBP3
428	X2350391_LOC642864
429	X2350489_KIAA1324
430	X2350551_SARS
431	X2350596_CELSR2
432	X2350714_SYPL2
433	X2350741_ATXN7L2
434	X2350787_CYB561D1
435	X2350818_GPR61
436	X2350840_GNAI3
437	X2350880_AMPD2
438	X2350922_GSTM4
439	X2350952_GSTM2
440	X2350981_GSTM1
441	X2351004_GSTM5
442	X2351063_CSF1
443	X2351121_AHCYL1
444	X2351171_FAM40A
445	X2351233_UBL4B
446	X2351294_KCNC4
447	X2351393_RBM15
448	X2351465_PROK1
449	X2351572_CD53
450	X2351632_CEPT1
451	X2351687_CHI3L2
452	X2351763_CHIA
453	X2351787_C1orf88
454	X2351817_ATP5F1
455	X2351854_C1orf162
456	X2351872_RAP1A
457	X2351940_DDX20
458	X2352106_CTTNBP2NL
459	X2352169_WNT2B
460	X2352228_CAPZA1
461	X2352275_MOV10
462	X2352338_FAM19A3
463	X2352501_LRIG2
464	X2352609_MAGI3
465	X2352743_DCLRE1B
466	X2352758_HIPK1
467	X2352804_OLFML3
468	X2353021_SYCP1
469	X2353067_TSHB
470	X2353237_VANGL1
471	X2353283_VANGL1
472	X2353337_SLC22A15
473	X2353396_C1orf161
474	X2353477_ATP1A1
475	X2353669_CD2
476	X2353717_PTGFRN
477	X2353749_CD101
478	X2353773_TTF2
479	X2353881_MAN1A2
480	X2353988_FAM46C
481	X2354082_WDR3
482	X2354365_HAO2
483	X2354433_HSD3B2
484	X2354553_HSD3B1
485	X2354634_PHGDH
486	X2355591_
487	X2355615_SEC22B
488	X2356100_HFE2
489	X2356115_TXNIP
490	X2356142_LIX1L
491	X2356181_RBM8A
492	X2356205_PEX11B
493	X2356218_ITGA10
494	X2356273_ANKRD35
495	X2356300_PIAS3
496	X2356344_RNF115
497	X2356425_PDZK1
498	X2356658_IGF2BP2
499	X2356721_CHD1L
500	X2356818_BCL9
501	X2357193_
502	X2357845_FCGR1A
503	X2357961_BOLA1
504	X2357996_VPS45
505	X2358044_PLEKHO1
506	X2358092_CA14
507	X2358117_C1orf54
508	X2358136_C1orf51
509	X2358153_MRPS21
510	X2358171_PRPF3
511	X2358221_RPRD2
512	X2358320_TARS2
513	X2358360_ECM1
514	X2358393_ADAMTSL4
515	X2358426_ADAMTSL4
516	X2358520_SETDB1
517	X2358591_ANXA9
518	X2358623_PRUNE
519	X2358646_BNIPL
520	X2358671_C1orf56
521	X2358693_MLLT11
522	X2358700_GABPB2
523	X2358736_TNFAIP8L2
524	X2358743_SCNM1
525	X2358761_PIP5K1A
526	X2358821_PSMD4
527	X2358855_ZNF687
528	X2358906_PSMB4
529	X2358949_CGN
530	X2358993_TUFT1
531	X2359036_SNX27
532	X2359113_OAZ3
533	X2359282_LCE5A
534	X2359302_CRCT1
535	X2359322_LCE3C
536	X2359329_LCE3B
537	X2359352_LCE2D
538	X2359360_LCE2B
539	X2359377_LCE2A
540	X2359386_LCE4A
541	X2359431_LCE1F
542	X2359433_LCE1E
543	X2359439_LCE1D
544	X2359444_LCE1B
545	X2359453_SMCP
546	X2359470_IVL
547	X2359483_SPRR4
548	X2359492_SPRR1A
549	X2359504_SPRR3
550	X2359521_SPRR1B
551	X2359646_LOR
552	X2359664_S100A9
553	X2359691_S100A7A
554	X2359736_C1orf77
555	X2359764_SNAPIN
556	X2359780_NPR1
557	X2359817_INTS3
558	X2359885_SLC27A3
559	X2359993_CREB3L4
560	X2360083_UBAP2L
561	X2360158_HAX1
562	X2360186_AQP10
563	X2360206_ATP8B2
564	X2360257_IL6R
565	X2360310_TDRD10
566	X2360346_CHRNB2
567	X2360468_FLAD1
568	X2360498_LENEP
569	X2360506_ZBTB7B
570	X2360541_DCST1
571	X2360576_ADAM15
572	X2360633_EFNA4
573	X2360647_EFNA3
574	X2360677_EFNA1
575	X2360700_RAG1AP1
576	X2360728_TRIM46
577	X2360773_MTX1
578	X2360818_HCN3
579	X2360850_FDPS
580	X2360887_RUSC1
581	X2360939_POU5F1P4
582	X2360989_MSTO1
583	X2361036_DAP3
584	X2361154_SYT11
585	X2361196_RXFP4
586	X2361241_ROBLD3
587	X2361257_RAB25
588	X2361279_LMNA
589	X2361342_SEMA4A
590	X2361384_SLC25A44
591	X2361401_PMF1
592	X2361447_TMEM79
593	X2361472_C1orf182
594	X2361488_RHBG
595	X2361584_APOA1BP
596	X2361612_HAPLN2
597	X2361635_BCAN
598	X2361697_C1orf66
599	X2361731_PRCC
600	X2361761_NTRK1
601	X2361839_C1orf92
602	X2362089_KIRREL
603	X2362157_CD1D
604	X2362180_CD1A
605	X2362201_CD1C
606	X2362230_CD1E
607	X2362270_OR10K1
608	X2362276_OR10R2
609	X2362282_OR10Z1
610	X2362323_OR6K6
611	X2362333_MNDA
612	X2362351_PYHIN1
613	X2362394_IFI16
614	X2362469_CADM3
615	X2362511_DARC
616	X2362537_FCER1A
617	X2362591_OR10J1
618	X2362651_APCS
619	X2362702_DUSP23
620	X2362723_FCRL6
621	X2362746_SLAMF8
622	X2362860_KCNJ9
623	X2362892_ATP1A2
624	X2362950_ATP1A4
625	X2362991_CASQ1
626	X2363042_PEA15
627	X2363074_SUMO1P3
628	X2363084_NCSTN
629	X2363128_NHLH1
630	X2363202_SLAMF7
631	X2363248_LY9
632	X2363372_KLHDC9
633	X2363389_NIT1
634	X2363424_UFC1
635	X2363444_USP21
636	X2363484_PPOX
637	X2363525_NDUFS2
638	X2363562_FCER1G
639	X2363579_TOMM40L
640	X2363618_SDHC
641	X2363679_
642	X2363689_FCGR2A
643	X2363784_HSPA6
644	X2363808_FCGR2B
645	X2363852_FCRLA
646	X2363876_FCRLB
647	X2363902_DUSP12
648	X2363919_ATF6
649	X2363992_LOC646470
650	X2364016_NOS1AP
651	X2364155_UHMK1
652	X2364189_UAP1
653	X2364231_DDR2
654	X2364381_RGS4
655	X2364438_NUF2
656	X2364677_PBX1
657	X2365086_LRRC52
658	X2365119_MGST3
659	X2365181_LOC440700
660	X2365210_UCK2
661	X2365391_FMO9P
662	X2365496_POGK
663	X2365597_MAEL
664	X2365675_POU2F1
665	X2365872_RCSD1
666	X2365933_LOC100128751
667	X2365958_MPZL1
668	X2366028_DCAF6
669	X2366132_TIPRL
670	X2366156_SFT2D2
671	X2366184_TBX19
672	X2366287_XCL1
673	X2366355_MGC4473
674	X2366422_ATP1B1
675	X2366490_BLZF1
676	X2366581_SCYL3
677	X2366753_GORAB
678	X2366798_PRRX1
679	X2366884_C1orf129
680	X2366941_FMO3
681	X2367050_FMO1
682	X2367086_FMO4
683	X2367154_BAT2L2
684	X2367287_METTL13
685	X2367326_DNM3
686	X2367495_C1orf105
687	X2367537_C1orf9
688	X2367599_FASLG
689	X2367743_PRDX6
690	X2367793_KLHL20
691	X2367843_DARS2
692	X2367892_ZBTB37
693	X2367963_RABGAP1L
694	X2368180_GPR52
695	X2368198_CACYBP
696	X2368492_RPS29
697	X2368590_PAPPA2
698	X2368840_FAM5B
699	X2369110_RASAL2
700	X2369252_C1orf49
701	X2369325_C1orf220
702	X2369339_RALGPS2
703	X2369463_FAM20B
704	X2369484_TOR3A
705	X2369557_SOAT1
706	X2369609_C1orf125
707	X2369680_TDRD5
708	X2369713_FAM163A
709	X2369796_TOR1AIP1
710	X2369843_CEP350
711	X2369950_QSOX1
712	X2370019_
713	X2370032_LHX4
714	X2370123_XPR1
715	X2370317_MR1
716	X2370355_IER5
717	X2370433_CACNA1E
718	X2370804_RGSL1
719	X2370823_RGSL1
720	X2370926_NPL
721	X2370991_DHX9
722	X2371065_LAMC1
723	X2371139_LAMC2
724	X2371255_SMG7
725	X2371346_RGL1
726	X2371474_TSEN15
727	X2371547_C1orf21
728	X2371694_RNF2
729	X2371738_C1orf26
730	X2371873_HMCN1
731	X2372103_PRG4
732	X2372141_C1orf27
733	X2372169_OCLM
734	X2372211_PLA2G4A
735	X2372719_RGS18
736	X2372781_RGS1
737	X2372812_RGS13
738	X2372858_RGS2
739	X2372924_TROVE2
740	X2372967_CDC73
741	X2373336_CFH
742	X2373406_CFHR3
743	X2373465_CFHR4
744	X2373494_CFHR2
745	X2373511_CFHR5
746	X2373564_CRB1
747	X2373693_LHX9
748	X2373736_NEK7
749	X2373842_PTPRC
750	X2374126_NR5A2
751	X2374345_CAMSAP1L1
752	X2374414_GPR25
753	X2374422_C1orf106
754	X2374544_IGFN1
755	X2374604_PKP1
756	X2374700_RPS10P7
757	X2374746_NAV1
758	X2374872_IPO9
759	X2374926_SHISA4
760	X2374956_TIMM17A
761	X2374982_RNPEP
762	X2375011_ELF3
763	X2375038_GPR37L1
764	X2375144_LGR6
765	X2375212_PPP1R12B
766	X2375338_OCR1
767	X2375500_TMEM183A
768	X2375596_ADORA1
769	X2375664_BTG2
770	X2375706_ATP2B4
771	X2375784_C1orf217
772	X2375795_LAX1
773	X2375810_ZC3H11A
774	X2375916_SOX13
775	X2376037_MDM4
776	X2376168_NFASC
777	X2376299_CNTN2
778	X2376376_TMCC2
779	X2376457_CDK18
780	X2376548_MFSD4
781	X2376799_IKBKE
782	X2376849_RASSF5
783	X2376894_DYRK3
784	X2376922_MAPKAPK2
785	X2376988_IL19
786	X2377020_IL20
787	X2377035_IL24
788	X2377094_PFKFB2
789	X2377141_C4BPB
790	X2377165_C4BPA
791	X2377229_CD55
792	X2377283_CR2
793	X2377332_CR1
794	X2377427_CD46
795	X2378019_CAMK1G
796	X2378068_G0S2
797	X2378077_HSD11B1
798	X2378121_TRAF3IP3
799	X2378180_C1orf107
800	X2378256_SYT14
801	X2378325_SERTAD4
802	X2378369_HHAT
803	X2378584_RCOR3
804	X2378662_TRAF5
805	X2378710_C1orf97
806	X2378937_DTL
807	X2379009_PPP2R5A
808	X2379068_NENF
809	X2379132_ATF3
810	X2379168_FAM71A
811	X2379280_FLVCR1
812	X2379314_VASH2
813	X2379399_RPS6KC1
814	X2379665_PROX1
815	X2379754_SMYD2
816	X2379863_CENPF
817	X2379974_KCNK2
818	X2380055_KCTD3
819	X2380440_SPATA17
820	X2380554_RRP15
821	X2380590_TGFB2
822	X2380785_LYPLAL1
823	X2380991_IARS2
824	X2381177_MARK1
825	X2381249_C1orf115
826	X2381264_MOSC2
827	X2381309_MOSC1
828	X2381368_HLX
829	X2381903_FAM177B
830	X2382043_C1orf65
831	X2382117_CAPN2
832	X2382336_FBXO28
833	X2382360_DEGS1
834	X2382419_CNIH4
835	X2382467_CNIH3
836	X2382781_DNAH14
837	X2382898_LBR
838	X2382970_EPHX1
839	X2383118_MIXL1
840	X2383176_C1orf95
841	X2383312_PSEN2
842	X2383356_CABC1
843	X2383479_LOC503543
844	X2383524_ZNF678
845	X2383550_ZNF678
846	X2383557_SNAP47
847	X2383606_LOC100130093
848	X2383639_PRSS38
849	X2383707_WNT3A
850	X2383726_ARF1
851	X2383859_GUK1
852	X2383915_GJC2
853	X2383999_OBSCN
854	X2384268_HIST3H2BB
855	X2384375_DUSP5P
856	X2384401_RHOU
857	X2384562_RAB4A
858	X2384705_URB2
859	X2384788_GALNT2
860	X2384956_COG2
861	X2385012_CAPN9
862	X2385095_ARV1
863	X2385146_TRIM67
864	X2385197_GNPAT
865	X2385258_C1orf124
866	X2385306_TSNAX
867	X2385343_DISC1
868	X2385659_KIAA1383
869	X2385696_C1orf57
870	X2385797_KIAA1804
871	X2385873_KCNK1
872	X2385967_SLC35F3
873	X2386397_GGPS1
874	X2386418_TBCE
875	X2386747_GPR137B
876	X2386828_EDARADD
877	X2386867_LGALS8
878	X2386943_ACTN2
879	X2387006_MTR
880	X2387126_RYR2
881	X2387606_CHRM3
882	X2387711_FMN2
883	X2388085_KMO
884	X2388148_WDR64
885	X2388219_EXO1
886	X2388525_SDCCAG8
887	X2388794_ZNF238
888	X2388960_C1orf101
889	X2389016_PPPDE1
890	X2389062_FAM36A
891	X2389130_EFCAB2
892	X2389247_KIF26B
893	X2389718_CNST
894	X2389789_SCCPDH
895	X2389834_LOC149134
896	X2389996_VN1R5
897	X2390050_NLRP3
898	X2390089_OR2W5
899	X2390102_C1orf150
900	X2390135_OR2G2
901	X2390142_OR2G3
902	X2390158_
903	X2390162_OR9H1P
904	X2390180_TRIM58
905	X2390243_OR2L13
906	X2390253_OR2L8
907	X2390259_OR2AK2
908	X2390298_OR2L2
909	X2390307_OR2L3
910	X2390322_OR2M5
911	X2390335_OR2M2
912	X2390350_OR2M3
913	X2390355_OR2M4
914	X2390489_ZNF672
915	X2390518_PGBD2
916	X2390976_NCRNA00115
917	X2391005_C1orf159
918	X2391150_TNFRSF18
919	X2391172_TNFRSF4
920	X2391188_SDF4
921	X2391255_UBE2J2
922	X2391302_ACAP3
923	X2391360_CPSF3L
924	X2391425_DVL1
925	X2391465_MXRA8
926	X2391532_CCNL2
927	X2391647_SSU72
928	X2391687_NADK
929	X2391744_CDK11A
930	X2391840_GNB1
931	X2392095_C1orf86
932	X2392161_FLJ14100
933	X2392267_MORN1
934	X2392404_LOC100129534
935	X2392421_PEX10
936	X2392528_PANK4
937	X2392584_TNFRSF14
938	X2392666_MMEL1
939	X2392945_FLJ42875
940	X2392985_FLJ42875
941	X2393538_WDR8
942	X2393654_KIAA0495
943	X2393711_LRRC47
944	X2393740_KIAA0562
945	X2393816_C1orf174
946	X2394361_NPHP4
947	X2394478_CHD5
948	X2394558_RPL22
949	X2394588_ICMT
950	X2394608_GPR153
951	X2394626_ACOT7
952	X2394680_HES2
953	X2394699_TNFRSF25
954	X2394726_PLEKHG5
955	X2394784_NOL9
956	X2394817_KLHL21
957	X2394841_DNAJC11
958	X2395123_UTS2
959	X2395146_TNFRSF9
960	X2395177_ERRFI1
961	X2395245_RERE
962	X2395418_
963	X2395490_ENO1
964	X2395545_SLC2A7
965	X2395564_SLC2A5
966	X2395626_GPR157
967	X2395890_CLSTN1
968	X2395965_CTNNBIP1
969	X2396009_LZIC
970	X2396121_DFFA
971	X2396201_CASZ1
972	X2396362_C1orf127
973	X2396415_MASP2
974	X2396461_SRM
975	X2396480_EXOSC10
976	X2396537_MTOR
977	X2396750_FBXO2
978	X2396781_MAD2L2
979	X2396817_MTHFR
980	X2396848_NPPA
981	X2396858_NPPB
982	X2397025_DHRS3
983	X2397600_C1orf126
984	X2397695_CASP9
985	X2397732_AGMAT
986	X2397847_ZBTB17
987	X2397898_HSPB7
988	X2397926_FAM131C
989	X2397948_EPHA2
990	X2397999_ARHGEF19
991	X2398040_C1orf89
992	X2398073_FBXO42
993	X2398146_SPATA21
994	X2398193_CROCCL2
995	X2398369_CROCCL1
996	X2398706_MFAP2
997	X2398736_ATP13A2
998	X2398789_SDHB
999	X2398820_PADI2
1000	X2398894_RCC2
1001	X2399289_TAS1R2
1002	X2399409_UBR4
1003	X2399620_KIAA0090
1004	X2399687_AKR7L
1005	X2399718_AKR7A2
1006	X2399743_AKR7A3
1007	X2399765_CAPZB
1008	X2399908_TMCO4
1009	X2399988_RNF186
1010	X2400009_PLA2G2E
1011	X2400027_PLA2G2A
1012	X2400059_PLA2G2D
1013	X2400177_CAMK2N1
1014	X2400193_MUL1
1015	X2400212_PINK1
1016	X2400220_DDOST
1017	X2400247_KIF17
1018	X2400322_HP1BP3
1019	X2400373_EIF4G3
1020	X2400518_ECE1
1021	X2400655_RAP1GAP
1022	X2400718_USP48
1023	X2400793_HSPG2
1024	X2401018_WNT4
1025	X2401193_LUZP1
1026	X2401251_HTR1D
1027	X2401275_HNRNPR
1028	X2401333_ZNF436
1029	X2401347_TCEA3
1030	X2401384_ASAP3
1031	X2401440_
1032	X2401448_E2F2
1033	X2401493_ID3
1034	X2401533_
1035	X2401581_GALE
1036	X2401609_HMGCL
1037	X2401643_FUCA1
1038	X2401670_MYOM3
1039	X2401753_IL22RA1
1040	X2401774_IL28RA
1041	X2401849_C1orf201
1042	X2401994_RUNX3
1043	X2402068_SYF2
1044	X2402111_C1orf63
1045	X2402416_C1orf135
1046	X2402431_PAQR7
1047	X2402447_STMN1
1048	X2402459_STMN1
1049	X2402493_PAFAH2
1050	X2402517_SLC30A2
1051	X2402536_TRIM63
1052	X2402601_UBXN11
1053	X2402645_AIM1L
1054	X2402691_ZNF683
1055	X2402838_GPN2
1056	X2402861_GPATCH3
1057	X2402883_NR0B2
1058	X2402892_C1orf172
1059	X2402914_FAM46B
1060	X2402942_SLC9A1
1061	X2403027_MAP3K6
1062	X2403080_FCN3
1063	X2403099_CD164L2
1064	X2403111_WASF2
1065	X2403158_AHDC1
1066	X2403215_FGR
1067	X2403261_IFI6
1068	X2403301_RPA2
1069	X2403335_EYA3
1070	X2403446_PTAFR
1071	X2403470_DNAJC8
1072	X2403557_SNORA44
1073	X2403585_TAF12
1074	X2403707_TMEM200B
1075	X2403740_SFRS4
1076	X2403793_MECR
1077	X2404122_MATN1
1078	X2404158_LAPTM5
